client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,total_properties,total_spend,average_property_price,maximum_property_price,total_area_sqft,average_area_sqft,is_investor,loan_flag,company_flag,avg_spend_per_property,cluster,segment
C1130,Individual,F,USA,Arizona,Home,5,No,Website,36.8,4,1326217.01,331554.2525,678504.41,4036.92,1009.23,False,False,False,331554.2525,2,Higher-Value Property Buyers
C1131,Individual,F,USA,California,Investment,3,No,Website,53.5,3,1210500.79,403500.26333333337,581631.78,3953.2,1317.7333333333331,True,False,False,403500.26333333337,2,Higher-Value Property Buyers
C1132,Individual,M,USA,New York,Home,2,Yes,Website,53.5,3,1383901.27,461300.4233333333,574927.34,4346.46,1448.82,False,True,False,461300.4233333333,2,Higher-Value Property Buyers
C1133,Individual,M,USA,Oregon,Investment,3,No,Website,53.5,4,1427019.92,356754.98,502325.67,4842.950000000001,1210.7375000000002,True,False,False,356754.98,2,Higher-Value Property Buyers
C1134,Individual,F,USA,California,Investment,1,No,Website,80.2,4,1088583.78,272145.945,453416.1,3620.15,905.0375,True,False,False,272145.945,1,Mainstream Lower-Value Buyers
C1135,Individual,F,Russia,Moscow Oblast,Investment,5,Yes,Client,53.5,3,1186082.75,395360.9166666667,484226.87,3910.42,1303.4733333333334,True,True,False,395360.9166666667,2,Higher-Value Property Buyers
C1136,Individual,F,USA,California,Home,3,Yes,Agency,53.5,3,1016844.64,338948.2133333333,430426.11,3071.6400000000003,1023.88,False,True,False,338948.2133333333,1,Mainstream Lower-Value Buyers
C1137,Individual,F,USA,Nevada,Home,4,Yes,Agency,53.5,3,1114902.43,371634.1433333333,554352.77,3420.52,1140.1733333333334,False,True,False,371634.1433333333,2,Higher-Value Property Buyers
C1138,Individual,M,USA,Oregon,Home,1,No,Website,53.5,3,840602.9199999999,280200.9733333333,348889.77,2856.2200000000003,952.0733333333334,False,False,False,280200.9733333333,1,Mainstream Lower-Value Buyers
C1139,Individual,F,USA,California,Home,4,Yes,Client,27.8,3,1297382.59,432460.8633333333,568773.25,4317.77,1439.256666666667,False,True,False,432460.8633333333,2,Higher-Value Property Buyers
C1140,Individual,M,USA,Florida,Home,1,Yes,Website,47.5,3,1275809.71,425269.9033333333,551828.54,3831.82,1277.2733333333333,False,True,False,425269.9033333333,2,Higher-Value Property Buyers
C1141,Individual,F,USA,Arizona,Investment,3,No,Website,53.5,3,990242.33,330080.7766666667,436787.87,3304.65,1101.55,True,False,False,330080.7766666667,1,Mainstream Lower-Value Buyers
C1142,Individual,F,USA,Colorado,Home,2,Yes,Agency,75.8,4,1492680.13,373170.0325,492869.13,4889.48,1222.37,False,True,False,373170.0325,2,Higher-Value Property Buyers
C1143,Individual,M,USA,Arizona,Home,2,Yes,Website,29.3,3,1108329.67,369443.2233333333,404667.67,4031.45,1343.8166666666666,False,True,False,369443.2233333333,2,Higher-Value Property Buyers
C1144,Individual,F,USA,Georgia,Investment,4,No,Client,45.1,4,1244666.12,311166.53,494178.87,4108.29,1027.0725,True,False,False,311166.53,1,Mainstream Lower-Value Buyers
C1145,Individual,M,USA,Nevada,Home,5,No,Website,30.7,3,1118850.31,372950.1033333333,568314.74,3802.22,1267.4066666666668,False,False,False,372950.1033333333,2,Higher-Value Property Buyers
C1146,Individual,M,USA,California,Investment,2,No,Website,53.5,3,1037824.43,345941.4766666667,565819.26,3408.26,1136.0866666666668,True,False,False,345941.4766666667,1,Mainstream Lower-Value Buyers
C1147,Individual,F,USA,Utah,Home,3,No,Website,45.9,3,905314.84,301771.61333333334,555067.12,3031.59,1010.53,False,False,False,301771.61333333334,1,Mainstream Lower-Value Buyers
C1148,Individual,M,Australia,New South Wales,Home,1,Yes,Agency,53.5,3,1083677.57,361225.8566666667,523867.62,3664.15,1221.3833333333334,False,True,False,361225.8566666667,2,Higher-Value Property Buyers
C1149,Individual,F,Russia,Tatarstan,Home,3,No,Agency,43.8,4,1277449.99,319362.4975,484921.76,4213.08,1053.27,False,False,False,319362.4975,1,Mainstream Lower-Value Buyers
C1150,Individual,F,USA,Nevada,Investment,4,No,Agency,31.1,3,1476970.3,492323.43333333335,523968.19,4650.38,1550.1266666666668,True,False,False,492323.43333333335,2,Higher-Value Property Buyers
C1151,Individual,M,USA,Arizona,Investment,2,No,Website,53.5,4,1760000.34,440000.085,545707.37,5400.87,1350.2175,True,False,False,440000.085,2,Higher-Value Property Buyers
C1152,Individual,M,USA,Georgia,Home,1,No,Website,53.5,4,1654928.32,413732.08,585559.25,5498.34,1374.585,False,False,False,413732.08,2,Higher-Value Property Buyers
C1153,Individual,M,USA,California,Home,1,No,Website,53.5,3,1007630.0,335876.6666666667,492913.41,3511.06,1170.3533333333332,False,False,False,335876.6666666667,1,Mainstream Lower-Value Buyers
C1154,Individual,M,USA,Utah,Home,5,Yes,Agency,67.5,4,1373889.96,343472.49,518104.03,4541.3,1135.325,False,True,False,343472.49,2,Higher-Value Property Buyers
C1155,Individual,M,USA,California,Home,5,No,Website,46.8,3,1577625.0,525875.0,589821.06,5037.32,1679.1066666666666,False,False,False,525875.0,2,Higher-Value Property Buyers
C1156,Individual,F,USA,Virginia,Home,4,No,Agency,53.5,3,859956.66,286652.22000000003,441602.33,3024.39,1008.13,False,False,False,286652.22000000003,1,Mainstream Lower-Value Buyers
C1157,Individual,M,Canada,Alberta,Investment,2,No,Website,79.2,4,894080.38,223520.095,329573.31,2865.81,716.4525,True,False,False,223520.095,1,Mainstream Lower-Value Buyers
C1158,Individual,F,USA,California,Investment,2,No,Website,53.5,3,941360.29,313786.76333333337,596516.36,2916.16,972.0533333333332,True,False,False,313786.76333333337,1,Mainstream Lower-Value Buyers
C1159,Individual,M,USA,Nevada,Investment,1,Yes,Website,53.5,3,1170550.92,390183.64,558548.42,3527.05,1175.6833333333334,True,True,False,390183.64,2,Higher-Value Property Buyers
C1160,Individual,M,USA,Florida,Home,2,Yes,Website,53.5,4,1359425.86,339856.465,510079.55,4407.95,1101.9875,False,True,False,339856.465,2,Higher-Value Property Buyers
C1161,Individual,M,Canada,Alberta,Investment,3,Yes,Website,29.9,4,2022416.31,505604.0775,724345.49,5945.31,1486.3275,True,True,False,505604.0775,2,Higher-Value Property Buyers
C1162,Individual,M,USA,California,Investment,2,No,Website,53.5,4,1116223.63,279055.9075,446838.6,3490.7200000000003,872.6800000000001,True,False,False,279055.9075,1,Mainstream Lower-Value Buyers
C1163,Individual,M,USA,California,Home,3,Yes,Website,53.5,4,1202709.18,300677.295,498755.52,4239.35,1059.8375,False,True,False,300677.295,1,Mainstream Lower-Value Buyers
C1164,Individual,F,Belgium,Wallonia,Home,3,Yes,Agency,55.7,4,1315287.03,328821.7575,411818.69,4678.46,1169.615,False,True,False,328821.7575,1,Mainstream Lower-Value Buyers
C1165,Individual,F,Russia,Moscow Oblast,Home,1,No,Website,53.5,3,970705.4,323568.4666666666,509155.44,3239.78,1079.9266666666665,False,False,False,323568.4666666666,1,Mainstream Lower-Value Buyers
C1166,Individual,M,USA,New York,Investment,1,No,Website,53.5,4,1163601.79,290900.4475,408434.17,3757.95,939.4875,True,False,False,290900.4475,1,Mainstream Lower-Value Buyers
C1167,Individual,M,UK,Scotland,Home,3,No,Website,53.5,3,1163104.83,387701.61,662126.19,3581.32,1193.7733333333333,False,False,False,387701.61,2,Higher-Value Property Buyers
C1168,Individual,F,Germany,Hamburg,Home,2,Yes,Agency,53.5,4,1081069.19,270267.2975,382048.18,3604.98,901.245,False,True,False,270267.2975,1,Mainstream Lower-Value Buyers
C1169,Individual,M,Russia,Saint Petersburg,Home,5,Yes,Agency,30.0,4,900300.22,225075.055,269707.97,3330.46,832.615,False,True,False,225075.055,1,Mainstream Lower-Value Buyers
C1170,Individual,F,USA,Nevada,Home,1,Yes,Website,33.9,4,1165955.62,291488.905,366328.69,4039.73,1009.9325,False,True,False,291488.905,1,Mainstream Lower-Value Buyers
C1171,Individual,F,USA,California,Investment,4,Yes,Website,53.5,4,1561809.25,390452.3125,527403.68,5107.95,1276.9875,True,True,False,390452.3125,2,Higher-Value Property Buyers
C1172,Individual,F,USA,Nevada,Home,5,No,Website,81.2,4,1240274.79,310068.6975,454693.74,3961.79,990.4475,False,False,False,310068.6975,1,Mainstream Lower-Value Buyers
C1173,Individual,F,Canada,Manitoba,Investment,1,No,Website,39.2,4,1261072.17,315268.0425,468922.65,4059.93,1014.9825,True,False,False,315268.0425,1,Mainstream Lower-Value Buyers
C1174,Individual,M,USA,Nevada,Home,2,No,Agency,41.5,4,1414798.99,353699.7475,446099.24,4979.219999999999,1244.8049999999998,False,False,False,353699.7475,2,Higher-Value Property Buyers
C1175,Individual,F,USA,California,Home,2,No,Website,53.5,4,1766232.62,441558.155,675388.05,5797.51,1449.3775,False,False,False,441558.155,2,Higher-Value Property Buyers
C1176,Individual,F,USA,California,Investment,4,Yes,Agency,48.6,3,1003328.89,334442.9633333333,441387.41,3511.06,1170.3533333333332,True,True,False,334442.9633333333,1,Mainstream Lower-Value Buyers
C1177,Individual,M,USA,California,Investment,2,No,Agency,25.3,4,1047224.27,261806.0675,321100.73,3264.6400000000003,816.1600000000001,True,False,False,261806.0675,1,Mainstream Lower-Value Buyers
C1178,Individual,F,USA,California,Home,1,No,Agency,53.5,3,744651.07,248217.0233333333,390678.42,2404.38,801.46,False,False,False,248217.0233333333,1,Mainstream Lower-Value Buyers
C1179,Individual,F,USA,California,Home,4,No,Agency,32.9,3,848152.02,282717.34,361461.89,3137.6000000000004,1045.8666666666668,False,False,False,282717.34,1,Mainstream Lower-Value Buyers
C1180,Individual,F,Belgium,Brussels,Home,2,Yes,Website,28.5,4,1111089.24,277772.31,413510.38,4202.29,1050.5725,False,True,False,277772.31,1,Mainstream Lower-Value Buyers
C1181,Individual,F,USA,Nevada,Investment,5,No,Website,53.5,3,743723.3099999999,247907.77,352725.16,2817.99,939.33,True,False,False,247907.77,1,Mainstream Lower-Value Buyers
C1182,Individual,M,Germany,Bavaria,Investment,3,Yes,Website,62.8,4,1522183.38,380545.845,539392.07,5076.26,1269.065,True,True,False,380545.845,2,Higher-Value Property Buyers
C1183,Individual,M,USA,Arizona,Investment,1,No,Website,53.5,4,1364593.88,341148.47,546764.12,4353.53,1088.3825,True,False,False,341148.47,2,Higher-Value Property Buyers
C1184,Individual,M,France,Ile-de-France,Home,2,No,Website,53.5,3,500255.63,166751.87666666668,202634.18,1872.71,624.2366666666667,False,False,False,166751.87666666668,1,Mainstream Lower-Value Buyers
C1185,Individual,M,USA,California,Home,3,No,Website,53.5,4,1218570.99,304642.7475,388613.55,4119.65,1029.9125,False,False,False,304642.7475,1,Mainstream Lower-Value Buyers
C1186,Individual,F,USA,Nevada,Home,3,Yes,Website,53.5,3,1141153.96,380384.6533333333,585004.16,3665.03,1221.6766666666665,False,True,False,380384.6533333333,2,Higher-Value Property Buyers
C1187,Individual,F,USA,Nevada,Home,4,No,Website,53.5,3,1097539.23,365846.41,564972.81,3277.52,1092.506666666667,False,False,False,365846.41,2,Higher-Value Property Buyers
C1188,Individual,M,Canada,Alberta,Home,1,No,Client,28.2,4,1437535.25,359383.8125,581530.71,4761.63,1190.4075,False,False,False,359383.8125,2,Higher-Value Property Buyers
C1189,Individual,M,USA,Florida,Home,2,Yes,Client,53.5,4,1180295.09,295073.7725,382331.32,3956.87,989.2175,False,True,False,295073.7725,1,Mainstream Lower-Value Buyers
C1190,Individual,F,USA,Texas,Home,4,No,Client,77.4,4,1358669.02,339667.255,495056.58,4462.44,1115.61,False,False,False,339667.255,2,Higher-Value Property Buyers
C1191,Individual,F,USA,California,Investment,3,No,Website,53.5,3,1095538.81,365179.6033333333,409260.76,4071.58,1357.1933333333334,True,False,False,365179.6033333333,2,Higher-Value Property Buyers
C1192,Individual,M,USA,Florida,Home,5,No,Website,24.0,4,1111237.94,277809.485,462493.65,3764.54,941.135,False,False,False,277809.485,1,Mainstream Lower-Value Buyers
C1193,Individual,F,UK,England,Home,1,No,Website,53.5,4,946796.24,236699.06,360341.5,2865.81,716.4525,False,False,False,236699.06,1,Mainstream Lower-Value Buyers
C1194,Individual,F,USA,Colorado,Home,1,No,Website,53.5,3,1084957.53,361652.51,431485.71,3791.59,1263.8633333333337,False,False,False,361652.51,1,Mainstream Lower-Value Buyers
C1195,Individual,F,USA,California,Home,4,Yes,Agency,33.6,4,1118238.91,279559.7275,475030.73,3643.7,910.925,False,True,False,279559.7275,1,Mainstream Lower-Value Buyers
C1196,Individual,M,USA,Nevada,Home,2,No,Agency,68.3,4,1731153.76,432788.44,588124.15,5425.28,1356.32,False,False,False,432788.44,2,Higher-Value Property Buyers
C1197,Individual,F,USA,Arizona,Home,4,No,Website,64.7,3,1439595.57,479865.19,584272.04,4414.34,1471.4466666666667,False,False,False,479865.19,2,Higher-Value Property Buyers
C1198,Individual,F,USA,New York,Home,1,No,Agency,53.5,3,1415391.59,471797.1966666666,674268.09,4479.73,1493.243333333333,False,False,False,471797.1966666666,2,Higher-Value Property Buyers
C1199,Individual,M,USA,Colorado,Home,2,No,Website,80.8,4,1013002.89,253250.7225,367400.47,3641.17,910.2925,False,False,False,253250.7225,1,Mainstream Lower-Value Buyers
C1200,Individual,M,USA,Utah,Home,4,No,Agency,54.2,4,1789601.3299999998,447400.3325,635580.39,5691.97,1422.9925,False,False,False,447400.3325,2,Higher-Value Property Buyers
C1201,Individual,M,USA,Oregon,Investment,1,Yes,Website,53.5,4,1063833.91,265958.4775,353358.62,3585.01,896.2525,True,True,False,265958.4775,1,Mainstream Lower-Value Buyers
C1202,Company,M,Canada,Quebec,Investment,5,Yes,Website,38.6,4,1527115.16,381778.79,581236.54,5055.1,1263.775,True,True,True,381778.79,2,Higher-Value Property Buyers
C1203,Individual,F,USA,Arizona,Home,2,Yes,Website,53.5,3,1083378.55,361126.18333333335,437211.33,3988.71,1329.57,False,True,False,361126.18333333335,2,Higher-Value Property Buyers
C1204,Individual,M,Mexico,Puebla,Investment,2,Yes,Website,31.7,3,1231356.24,410452.08,603910.96,3840.84,1280.28,True,True,False,410452.08,2,Higher-Value Property Buyers
C1205,Individual,M,Belgium,Flanders,Home,4,No,Website,53.5,3,968123.38,322707.79333333333,498260.56,3230.07,1076.69,False,False,False,322707.79333333333,1,Mainstream Lower-Value Buyers
C1206,Individual,F,USA,California,Investment,5,No,Website,66.1,3,941726.19,313908.73,396440.12,3421.2,1140.4,True,False,False,313908.73,1,Mainstream Lower-Value Buyers
C1207,Individual,F,USA,Texas,Home,5,Yes,Agency,53.5,4,1084392.98,271098.245,328706.37,4040.38,1010.095,False,True,False,271098.245,1,Mainstream Lower-Value Buyers
C1208,Individual,M,USA,Colorado,Home,1,No,Website,53.5,3,1277019.82,425673.2733333334,561711.27,4431.09,1477.03,False,False,False,425673.2733333334,2,Higher-Value Property Buyers
C1209,Individual,F,USA,California,Home,4,Yes,Website,45.5,4,1201633.01,300408.2525,401888.63,4493.27,1123.3175,False,True,False,300408.2525,1,Mainstream Lower-Value Buyers
C1210,Individual,M,USA,California,Investment,1,No,Website,32.6,4,1146800.83,286700.2075,409323.23,3589.88,897.47,True,False,False,286700.2075,1,Mainstream Lower-Value Buyers
C1211,Individual,F,Canada,British Columbia,Home,5,Yes,Website,27.5,4,1447927.02,361981.755,457810.49,4668.42,1167.105,False,True,False,361981.755,2,Higher-Value Property Buyers
C1212,Individual,M,USA,California,Home,1,No,Agency,66.5,4,1052290.76,263072.69,396779.8,3616.04,904.01,False,False,False,263072.69,1,Mainstream Lower-Value Buyers
C1213,Individual,F,Canada,Manitoba,Home,5,No,Website,30.4,3,829461.56,276487.1866666667,351625.35,2699.97,899.9899999999999,False,False,False,276487.1866666667,1,Mainstream Lower-Value Buyers
C1214,Individual,F,USA,Florida,Home,1,No,Agency,23.4,4,1725018.41,431254.6025,563581.06,5784.45,1446.1125,False,False,False,431254.6025,2,Higher-Value Property Buyers
C1215,Individual,M,USA,California,Home,3,No,Website,53.5,3,1140423.38,380141.1266666667,664530.42,3313.53,1104.51,False,False,False,380141.1266666667,2,Higher-Value Property Buyers
C1216,Individual,F,France,Normandy,Home,4,No,Website,26.5,3,1191384.37,397128.12333333335,551096.05,4394.54,1464.8466666666666,False,False,False,397128.12333333335,2,Higher-Value Property Buyers
C1217,Individual,M,USA,California,Investment,4,Yes,Website,27.0,3,1007204.78,335734.9266666667,461132.81,3559.31,1186.4366666666667,True,True,False,335734.9266666667,1,Mainstream Lower-Value Buyers
C1218,Individual,F,USA,California,Home,1,Yes,Website,53.5,4,1308613.5699999998,327153.3925,449085.55,4486.1,1121.525,False,True,False,327153.3925,1,Mainstream Lower-Value Buyers
C1219,Individual,F,USA,Arizona,Home,1,Yes,Website,40.1,3,867409.27,289136.42333333334,430666.39,3223.87,1074.6233333333332,False,True,False,289136.42333333334,1,Mainstream Lower-Value Buyers
C1220,Individual,F,USA,Colorado,Investment,4,Yes,Website,56.3,4,1471199.75,367799.9375,508492.43,5016.18,1254.045,True,True,False,367799.9375,2,Higher-Value Property Buyers
C1221,Individual,F,USA,Nevada,Investment,2,No,Agency,53.5,3,1354868.93,451622.9766666666,506860.65,4695.97,1565.3233333333335,True,False,False,451622.9766666666,2,Higher-Value Property Buyers
C1222,Individual,M,USA,Utah,Home,4,No,Website,55.0,3,1319349.86,439783.2866666666,626423.06,4087.15,1362.3833333333334,False,False,False,439783.2866666666,2,Higher-Value Property Buyers
C1223,Individual,F,USA,Washington,Home,4,No,Website,53.5,3,1072582.78,357527.5933333333,403699.08,4109.1900000000005,1369.7300000000002,False,False,False,357527.5933333333,2,Higher-Value Property Buyers
C1224,Individual,M,USA,New York,Investment,5,Yes,Client,53.5,3,827238.27,275746.09,432388.36,2892.8,964.2666666666664,True,True,False,275746.09,1,Mainstream Lower-Value Buyers
C1225,Individual,M,USA,Oregon,Home,2,No,Website,33.1,3,1122587.7,374195.9,606790.94,3505.01,1168.3366666666668,False,False,False,374195.9,2,Higher-Value Property Buyers
C1226,Individual,M,USA,Utah,Home,4,No,Website,34.7,3,972596.13,324198.71,413286.53,3248.69,1082.8966666666668,False,False,False,324198.71,1,Mainstream Lower-Value Buyers
C1227,Individual,M,USA,Colorado,Home,3,Yes,Agency,53.5,4,2151534.73,537883.6825,627385.67,6705.53,1676.3825,False,True,False,537883.6825,2,Higher-Value Property Buyers
C1228,Individual,M,USA,California,Home,2,No,Website,69.5,3,1058718.77,352906.25666666665,508674.8,3373.5,1124.5,False,False,False,352906.25666666665,1,Mainstream Lower-Value Buyers
C1229,Individual,F,UK,Scotland,Home,1,Yes,Website,29.2,3,1185126.78,395042.26,556269.12,3910.42,1303.4733333333334,False,True,False,395042.26,2,Higher-Value Property Buyers
C1230,Individual,M,USA,California,Home,5,No,Client,53.5,3,759973.15,253324.38333333333,341233.68,2404.38,801.46,False,False,False,253324.38333333333,1,Mainstream Lower-Value Buyers
C1231,Individual,F,USA,California,Home,2,No,Agency,69.1,3,859705.1699999999,286568.39,372010.36,2768.0,922.6666666666666,False,False,False,286568.39,1,Mainstream Lower-Value Buyers
C1232,Individual,F,Canada,British Columbia,Home,3,No,Website,53.5,4,1527373.03,381843.2575,516863.32,4695.25,1173.8125,False,False,False,381843.2575,2,Higher-Value Property Buyers
C1233,Individual,M,USA,Utah,Home,4,No,Website,44.4,3,936287.8,312095.93333333335,421407.86,3236.36,1078.7866666666666,False,False,False,312095.93333333335,1,Mainstream Lower-Value Buyers
